JapaneseName	EnglishName
煙小	Small_smoke
粒小	Small_grain
煙大	Smoke
粒大	Grain
ジャンプ前粒	Jump_for_the_grain
ジャンプ後粉粒	Powdered_grains
はらう前腕水	Before_arm_water
はらう後腕水	Backed_arm_water
drool_chain0	DROOL_CHAIN0
drool_chain1	DROOL_CHAIN1
drool	drool
drool0	drool0
drool1	drool1
drool3	DROOL3
drool6	drool6
drool4	DROOL4
drool7	DROOL7
drool5	drool5
drool11	DROOL11
drool12	DROOL12
drool13	DROOL13
drool15	drool15
drool14	drool14
余韻煙_左後ろ0	Leather_smoke_Left_rear_0
余韻煙_右後ろ0	Clazing__後_0
余韻煙_右前0	Clazing__Right_Previous_0
なじませ煙0	Nice_smoke_0
なじませ煙2	Nice_smoke_2
粒/右0	Grain_/_right_0
粒/左0	Grain_/_left_0
岩/中0	Rock_/_middle_0
余韻煙_左後ろ1	Leather_Smoke_Left_rear_1
余韻煙_右後ろ1	Clazing__1
余韻煙_右前1	Clazing_Right_Previous_1
なじませ煙1	Nice_smoke_1
粒/右1	Grain_/_right_1
粒/左1	Grain_/_left_1
岩/中1	Rock_/_1
ripple	ripple
ripple0	ripple0
ripple6	ripple6
ripple2	RIPPLE2
ripple3	ripple3
ripple4	ripple4
ripple5	ripple5
top_front	TOP_FRONT
leg_4	LEG_4
leg_6	LEG_6
leg_5	LEG_5
top_front0	TOP_FRONT0
ripple1	ripple1
front_smo1	Front_smo1
fall	fall
small	small
l	l
top_front1	TOP_FRONT1
leg_1	LEG_1
leg_2	LEG_2
leg_3	LEG_3
spit	spit
spit0	SPIT0
3	3
large	LARGE
水膜尻尾	Water_film_tail
ヒモ泥2	Palm
ヒモ泥1	Himper_1
ヒモ泥3	Palm_3
水しぶき2	Splash_2
水膜1	Water_membrane_1
水膜2	Water_membrane_2
手前ザコ波紋_dis	Heavenly_Zako_wave_(_DIS)
左ザコ波紋_dis	Left_plastic_wave_(_DIS)
奥ザコ波紋_dis	Kobo_Ko_Ripple_dis
手前ザコヒモ泥	Front_Zakhimo_mud
手前ザコ水膜	Front_Zako_Water_Membrane
予兆ヒモ泥下	Subject
予兆ヒモ泥上	Past
粒水しぶき上	Grain_water_refuge
予兆水膜下	Under_sewer
予兆水膜上	On_the_sending_water_film
奥ザコ口ヒモ泥	My_wife
右ザコ口ヒモ泥	Right_guard_him
右ザコ口水膜	Right_guard_mouth_water_film
垂れるヒモ泥	Slip
左ザコ波紋	Left_plastic_wave
右ザコ波紋	Right_peak_wavepent
ヒモ泥中心余韻	Himoped_heart_aftermath
水膜中心余韻	Water_film_center_aftermath
水しぶき外開始	Exclusion_of_water_splashes
ヒモ泥落下つなぎ1	Himopra_sludge_1
ヒモ泥落下つなぎ2	Himopal_sludge_2
ヒモ泥中心	Hullhead_center
粒泥しぶき中心	Grain_mud_splash_center
粒泥しぶき開始	Grain_mud_splash_start
ヒモ泥外開始	Himopta_removal_start
ヒモ泥外	Outside_the_palm
泡破裂	Bubble_burst
波紋_Mesh_余韻2	Ripple_Mesh_afterglow_2
水膜下	Underwater
水膜下右カバー	Water_film_underwater_covers
水しぶき外	Outside_water
波紋_Mesh_メインカバー2	Ripple_Mesh_Main_Cover_2
波紋_Mesh_メインカバー	Ripple_Mesh_Main_Cover
波紋_Mesh_右ザコ	Ripple_Mesh_Right_Gako
波紋_Mesh_左ザコ	Ripple_Mesh_Left_Pako
左ザコ泥しぶき	Left_paddle_mud
右ザコ泥しぶき	Right_Utako_muddy
水面泡1	Water_foam_1
水面泡2	Water_cover_2
粒泥しぶき	Grain_mud_splash
粒水しぶき	Grain_water_splash
ヒモ泥背中	Himo_drop
ザコ足ヒモ泥	Zako_foot_pig
ザコ足水膜	Zako_foot_water_film
ザコ耳泥	Zako_ear_mud
波紋_dis_ザコ	Ripple_DIS_Zako
波紋_dis_外	Ripple_dis_
波紋_dis_中心余韻	Ripple_DIS_Central_lever
右後足水膜	Right_posterior_foot
右後足ヒモ泥	Right_pedestrus
左前足水膜	Left_front_footing_film
左前足ヒモ泥	Left_front_foot_pig
右前足水膜	Right_forehead_film
右前足ヒモ泥	Right_forward_palm_mud
ヒモ泥後	After_masters
ヒモ泥前	In_front_of_the_sea_mud
波紋_Mesh_中心	Ripple_Mesh_Center
波紋_Mesh_外	Ripple_Mesh_
水しぶきメイン	Splashing_main
インパクトヒモ泥	Impact_neudal
ヒモ泥メイン	Hull_mine
水膜メイン	Water_film_main
インパクト水膜	Impact_aquifer
インパクト水しぶき	Impact_water_splash
ヒモ泥カバー	Hullhead_cover
水膜カバー	Water_film_cover
ヒモ泥一回目	Himo_drop
水膜一回目	The_first_time_of_the_water_film
水膜二回目	Water_film_second
ヒモ泥二回目	Second_time
粒水しぶきカバー	Grain_water_splash_cover
右ヒモ泥	Right_him
右水膜	Right_water_membrane
左ヒモ泥	Left_hygull_mud
左水膜	Left_water_film
左水しぶき	Leftworm
右水しぶき	Right_water_splash
ヒモ泥240	Himo_mud_240
水膜240	Water_membrane_240
ジュラヒモ泥	Jurora
ジュラ水膜	Jura_water_membrane
ヒモ泥100	Throat_100
水膜100	Water_membrane_100
口しぶき107	Visit_107
這い上がりヒモ泥170	Crawling_uphinth
ヒモ泥320	Himo_mud_320
水膜320	Water_membrane_320
ヒモ泥沈み55	Himo_mud_sink_55
粒しぶきメイン	Grain_bustling_main
ジュラ粒泥しぶき	Jura_grain_mud_splash
波紋なじませ_dis	Ripple_Balling_DIS
潜りヒモ泥開始	Last_started_with_dive
潜り水膜メイン	Dive_Water_Flame_Main
潜り水しぶき	Spoiled_water
潜りヒモ泥中間	Diving_in_the_middle_mud
潜りヒモ泥余韻	Diving_and_palp_afterelening
水面移動	Water_surface
潜り粒しぶき	Dive_grain
トレイルヒモ泥	Trail
トレイル水膜	Trail_aquifer
トレイル先ヒモ泥	Trail_tip
トレイル先水膜	Trailed_water_membrane
トレイル先粒泥	Trail_tip_grain_mud
尻尾水面飛び出し	Tail_water_surface_jump
潜り水膜カバー	Dive_water_film_cover
インパクト後ろ	After_impact
インパクト手前	Impact
ヒモ泥下	Underwear
水膜_dis	Water_membrane_DIS
ヒモ泥中間	Intermediate
泥塊	Pump
ヒモ泥上	In_the_sea_mud
水膜上	On_the_water_film
泥霧上	Slogan
水面泡	Water_surface
Imp補間右上水膜	IMP_interpolation_right_upper_water_film
Imp補間左上泥膜	IMP_interpolation_left_mud
Imp補間右上泥膜	IMP_interpolation_right_upper_mud
Imp補間中心上泥膜	IMP_interpolation_center_upper_mud
Imp補間左上水膜	IMP_interpolation_left_upper_water_film
Imp補間中心上ヒモ泥	IMP_interpolation_center_upper_sea_mud
波紋_dis_外1	Ripple_dis_1
波紋_dis_外2	Ripple_DIS_Outside_2
波紋_dis_外3	Ripple_DIS_Outside_3
波紋_dis_外4	Ripple_DIS_Outside_4
波紋_dis_中	Ripple_dis_
粒水しぶき中心	Grain_water_splash_center
粒水しぶき下外	Grain_water_refuge
粒泥しぶき上	Grain_mud_splash
余韻粒泥しぶき	Phonetic_grain_mud_splash
粒水しぶき下カバー	Grain_water_turning_cover_cover
インパクト奥	Back_of_the_impact
インパクト後方	After_impact
余韻前方	Forwardly
中心下余韻ヒモ泥	Men's_lower_rhyme
中心手前余韻ヒモ泥	Central_hand-in-law
クラウン右泥膜	Crown_right_mud_membrane
クラウン右水膜	Crown_right_water_film
クラウン左水膜	Crown_left_water_membrane
インパクト手前上	Impact_front
インパクト手前下	Impact_hand
クラウン手前ヒモ泥	Crown_hand
クラウン左手前ヒモ泥	Crown_left_hand_beforehal_mud
クラウン右ヒモ泥1	Crown_Right_Humo_Mud_1
余韻中心ヒモ泥	Afterglow_center
余韻外ヒモ泥	Photorophyu
余韻水膜	Phonetic_water_membrane
クラウン左先ヒモ泥	Crown_leftmost_neudal
中心上余韻ヒモ泥	Central_to_rhyme
泥霧下	Mud_curly
Imp補間中心上水膜	IMP_interpolation_center_top_water_film
クラウン手前水膜	Crown_hand_water_film
口ヒモ泥0	Mouth_palm_mud
口ヒモ泥200	Mouth_and_mouth
右手ヒモ泥21	Geohido_Himo_drop
右手ヒモ泥103	Right_hand_palm_mud_103
右手ヒモ泥216	Right_hand_hippy_216
左手ヒモ泥28	Left_handed_sea_mud_3
左手ヒモ泥95	Left_handed_sea_mud_95
左耳ヒモ泥	Left_ear_neomal_mud
右耳ヒモ泥	Right_ear_neemal_mud
ヒモ泥	Hullhead
ラジアルブラー/Single0	Radial_blur_/_Single0
水/インパクト	Water_/_Impact
水/インパクト1	Water_/_Impact_1
水/インパクト0	Water_/_Impact_0
R_denki_3	R_take_3
R_denki_4	R_Thank_4
横煙0	Smoke_smoke_0
軌跡煙	Mast_stories
軌跡粒	Trajectory
かみつき煙余韻	Kamishi_smoke_earlier
奥煙	Boolean
左手前煙	Smoke_down_on_the_left_hand
右手前煙	Smoke_down_on_the_right_hand
正面煙	Front_smoke
早い煙	Fast_smoke
月の光	Moonlight
最初_light	First_light
最初_爆発	First_explosion
最初_白い煙	First_white_smoke
最初_インパクト	First_impact
最初_火	First_fire
最初_impひのこ	First_imp_him
最初_火の粉	First_fire_powder
最初_粒1回目	First_grain_1st_time
最初_粒2回目	First_grain_2nd_time
中間_light	Middle_Light
中間	Middle
中間_白い煙横	Intermediate_white_smoke
中間_白い煙前	Middle_white_smoke
中間_火	Middle_fire
中間_床燃え	Intermediate_floors
中間_インパクト	Middle_impact
中間_火の粉右	Middle_fire_powder_right
中間_impひのこ	Intermediate_imp_Hinoko
中間_粒1回目	Middle_grain_1st_time
中間_粒2回目	Middle_grain_2nd_time
中間_ひのこ余韻0	Intermediate_Hondo_Lift_0
最後0_light	Last_0_light
最後0	Last_0
最後0_インパクト	Last_0_Impact
最後0_白い煙前0	Last_0_White_smoke_ago_0
最後0_impひのこ	Last_0_imp_Hinoko
最後0_火	Last_0_fire
最後0_粒1回目	Last_0_grain_1st_time
最後0_dis	Last_0_dis
最後1_light	Last_1_LIGHT
最後2_	Last_2_
最後2_dis	Last_2_dis
爆発最後1	Explosion_last_1
最後1_インパクト	Last_1_Impact
最後1_インパクト2	Last_1_Impact_2
中間_火の粉インパクト	Middle_fire_powder_impact
中間_火の粉インパクト0	Middle_fire_powder_impact_0
最後1_粒1回目	Last_1_1st
最後1_粒1回目0	Last_1_1st_time_0
下固定炎4	Fixed_flame_4
下固定炎3	Fixed_flame_3
爆発余韻煙	Explosion_lifting
床インパクト	Floor_impact
床インパクトもや	Floor_impact
ひのこ余韻	Hinoko
床インパクト0	Floor_impact_0
床インパクトもや0	Floor_impact_is_also_0
木炎	Glamis
light0	light0
左奥煙	Left-back_smoke
後半全体煙	Last_half_of_the_whole_smoke
後半カメラ前煙	Lateral_camera_preamble
ホワイトフェード	White_fade
火の粉gpu	Fire_flour_GPU
爆発奥	Outset
爆発手前	Inevitable
草燃え1	Grass_combustion_1
草燃え3	Grass_combustion_3
草燃え2	Grass_combustion_2
L_奥煙	L_v_/_smoke
R_爆発下	Under_the_R_
R_爆発上側	R_explosion_upper_side
L_爆発上側	L_explosion_upper_side
L_爆発後ろ	After_the_L_explosion
L_炎	L_flame
L_爆発下	Under_L_explosion
L_蒸気	L_vapor
R_煙用炎	R_smoke_flame
R_余韻_炎	R_elion_flame
R_炎	R_flame
R_light	R_LIGHT
L_light	L_LIGHT
L_imp衝撃波	L_IMP_shock_wave
L_imp粒	L_IMP_grain
L_imp粒黒	L_IMP_grain_black
R_ブラー	R_blur
L_ブラー	L_blur
L_imp	L_IMP
R_メッシュ粒	R_mesh_grain
L_メッシュ粒	L_mesh_grain
R_impひのこ	R_IMP_Hinoko
L_impひのこ	L_IMP_Hinoko
R_imp衝撃波	R_IMP_shock_wave
R_蒸気	R_vapor
R_imp粒	R_IMP_grain
R_imp	R_imp
R_余韻粒	R_
L_余韻粒	L_clause
草燃え	Grass_comb
L1_light	L1_LIGHT
L2_light	L2_LIGHT
L2_imp	L2_IMP
L2_imp粒	L2_IMP_grain
L1_爆発	L1_explosion
L1_imp	L1_IMP
L1_imp粒	L1_imp_grain
L1_imp火の粉	L1_imp_Fire_Powder
R_爆発余韻	R_explosion
R_爆発	R_explosion
R_imp火の粉	R_IMP_Fire_Powder
体湯気下	Flood
体湯気上	In_the_body_bath
体湯気上ディティール	Body_hot_water_center
体湯気残り1	Body_bath_remaining_1
体湯気上残り2	Body_water_flood_remaining_2
固定中央	Fixed_center
固定L	Fixed_L
固定R	Fixed_R
息開始	Breath
口閉じるときの息	Breath_when_you_want_to
余韻_上煙	Afterglow_smoke
余韻_下煙	Afterglow_lower_smoke
余韻_炎	Afterglow_flame
左側広がる煙	Left_side_smoke
爆発メイン	Explosion_main
床爆発サブ	Floor_explosion_sub
腹煙	Belt
翼煙	Wing_smoke
腹固定煙	Belly_fixed_smoke
imp火の粉	IMP_Fire_Powder
余韻gpu	Lingering_GPU
息中央	Breath
息広がり	Breath
kotei	Fixed
L足煙	L_foot_smoke
R足煙	R_Floor_smoke
L固定足煙	L_fixed_foot_smoke
R固定足煙	R_fixed_feet_smoke
item_141_00	Item_141_00
item_141_01	Item_141_01
item_141_02	Item_141_02
item_141_03	Item_141_03
item_141_04	Item_141_04
item_141_00_粒	Item_141_00_grain
item_141_01_粒	Item_141_01_grain
item_141_02_粒	Item_141_02_grain
item_141_03_粒	Item_141_03_grain
item_141_04_粒	Item_141_04_grain
item_141_00_煙	Item_141_00_Smoke
item_141_01_煙	Item_141_01_Smoke
item_141_02_煙	Item_141_02_Smoke
item_141_03_煙	Item_141_03_Smoke
item_141_04_煙	Item_141_04_Smoke
item_141_05_粒	Item_141_05_grain
item_141_06_粒	Item_141_06_grain
item_141_10_粒	Item_141_10_grain
item_141_12_粒	Item_141_12_grain
item_141_05_煙	Item_141_05_Smoke
item_141_04_煙1	Item_141_04_Smoke_1
item_141_06_煙	Item_141_06_Smoke
item_141_07_煙	Item_141_07_Smoke
item_141_08_煙	Item_141_08_Smoke
item_141_09_煙	Item_141_09_Smoke
item_141_10_煙	Item_141_10_Smoke
item_141_11_煙	Item_141_11_Smoke
item_141_12_煙	Item_141_12_Smoke
粒奥	Grain
手前風	Front-like
粒手前	In_front_of_the_grain
下部風	Lower_wind
ナル粒	Null_grain
上部粒	Upper_grain
背中：大きいバチバチ0	Back:_Big_Bachi_0
奥粒0	Overtail_0
奥粒1	Deep_granules_1
奥粒2	Deep_grain_2
風1	Wind_1
風2	Wind_2
カメラ風2	Camera_wind_2
カメラ風1	Camera_style_1
尻尾6	Tail_6
背中2	Back_2
背中10	Back_10
背中12	Back_12
背中13	Back_13
右手：大きいバチバチ0	Right_hand:_Big_Bachi_0
落ち葉	Fallen_leaves
しぶき1	Splash_1
炎赤0	Flame_red
火球火花1	Fire_spherical_spark_1
ビルボード炎5	Billboard_flame_5
bird5	BIRD5
bird4	BIRD4
bird6	BIRD6
bird7	BIRD7
bird9	BIRD9
bird10	BIRD10
Moth04	Moth04
Moth05	MOTH05
木の揺らぎ光0	Wood_fluctuation_0
木の揺らぎ光	Wood_fluctuation_light
画面左上ライト	Screen_upper_left_light
木の隙間光	Tree_gap
輪っかチカチカ	Ringe_chicken
輪っか青	Wheel
輪っか白	Whiteness
レンズ反射中粒細部	Lens_reflection_medium_grain_section
レンズ反射輪っか細部	Lens_reflection_ring_and_detail
レンズ反射中粒	Lens_reflection_medium_grain
レンズ反射中粒1	Lens_reflection_medium_grain_1
着地うしろ色変え	Land-ground_color_change
着地前色変え	Landland_color_change
葉っぱ_02	Leaves_02
葉っぱ_01	Leaves_01
綿毛_01	Flush_hair_01
綿毛_02	Flush_hair_02
光_チカチカ斜光3	Light_chicka_diagonal_3
玉光5	Ball_5
インパクトBU	Impact_BU
光_右	Light_right
光_左	Light_left
インパクト6	Impact_6
煙サブ	Smoke_sub
煙噴き出し/ぽこぽこ	Smoke_false_/_Poko_Poko
煙コア	Smoke_core
落ちる煙正面/かなり薄め	Falling_smoke_front_/_quite_thin
底煙/インゲーム用	Bottom_smoke_/_for_in-gate
底煙範囲大/イベント用 	Bottom_smoke_range_for_large_/_for_events
壺左煙	Smoke
壺右煙	Right_smoke
底煙/LOOP	Bottom_smoke_/_loop
壺底煙ちぎれ	Bottom_seaweed
落ちる煙/線	Falling_smoke_/_line
迫る煙	Muddy_smoke
迫る煙0	Hot_smoke_0
迫る煙1	Homework_1
迫る煙2	Homitsu_2
舞い上がり煙/イベント用	Dance_and_smoke_/_for_events
壺煙メイン固定追従	Main_fixing_tracking
壺煙サブ追従	Morning_sub-tracking
煙ちぎれ	Smoke
予兆左上	Advance
予兆左下	Lower_left
予兆右上	Prank
予兆右下	Underpiece
飛び出し煙	Smoke
葉っぱ	leaf
煙_カバー	Smoke_cover
リボン炎＿メイン	Ribbon_flame_main
火球火花4	Fire_spherical_spark_4
ビルボード炎_カバー	Billboard_flame_cover
ビルボード炎_メイン	Billboard_flame_main
リボン炎_dis	Ribbon_flame_dis
飛び出し煙後	After_smoking_out
飛び出し煙前	Flump_out_of_smoke
葉っぱ0	Leaves_0
インパクト_中心	Impact_
インパクト_トゲ	Impact_
葉っぱ_予兆	Leaf_sign
葉っぱ_中心	Leaves_
葉っぱ_外	Leaf_
葉っぱ_予兆_カバー_影	Leaf_sign_cover_shadow
葉っぱ_予兆_影	Leaf_sign_shadow
杉の葉_予兆_影	Sugi_leaf_sign_shadow
葉っぱ_インパクト	Leaf_impact
杉の葉_インパクト	Sugi_leaf_impact
葉っぱ_余韻	Leaf_
杉の葉_余韻	Sugi_leaf_
葉っぱ_予兆_カバー	Leaf_sign_Cover
杉の葉_予兆_カバー	Sugi_leaf_sign_cover
杉の葉_予兆	Sugi_leaf_sign
落ち葉山煙上	On_the_fallen_leafy_mountain_smoke
落ち葉山煙下	Smoke_of_fallen_leaves
飛び出し煙めりこみ補間	Flump_out_smoke_interpolation
飛び出し引きつれ煙	Flump_out_smoke
枯葉	Dead_leaves
枯葉1	Dead_leaf_1
枯葉0	Dead_leaves_0
葉っぱ1	1_leaf_1
葉っぱ2	Leaf_2
Poly_花びら3	POLY_Petal_3
Poly_花びら4	POLY_Petal_4
Poly_花びら6	POLY_Petal_6
Poly_花びら5	POLY_Petal_5
Poly_花びら0	POLY_Petal_0
Poly_花びら2	POLY_Petal_2
左上_メイン	Left_upper_main
右上_メイン	Upper_right_main
左上_広域	On_the_left_wide_area
右上_広域	上_wide_area
輪っか	Wheel
レンズ反射	Lens_reflection
虹彩	iris
メイン光1	Main_light_1
光_チカチカ斜光1	Light_chicka_slope_1
花びら	petal
花びら出現	Appearing_petals
フレア強	Flare_strength
外側_光	Outer_light
まる_ピンク	Maru_pink
まる_黄	Maru_yellow
花びら0	Petal_0
01_斬撃	01_slashing
01_ブラー	01_blur
02_ブラー	02_blur
06_ブラー	06_blur
07_ブラー	07_blur
08_ブラー	08_bler
05_ブラー	05_bler
04_ブラー	04_blur
03_ブラー	03_bler
02_斬撃	02_slashing
03_斬撃	03_slashing
04_斬撃	04_slashing
05_斬撃	05_slashing
06_斬撃	06_slashing
07_斬撃	07_slashing
08_斬撃	08_slashing
レンズフレア3回目	Lens_Flare_3rd
木の後ろ	Behind_the_tree
キャラ後ろ	Behind_the_character
キャラ前	In_front_of_the_character
お盆おろし桜	Bon_festival_cherry_blossoms
終わり際桜	Endless_cherry_blossoms
初回フレーム全体	Overall_Frame
縦黒	Vertical_black
煙巻き上がり余韻	Smoke_winding
煙巻き上がり繋ぎ	Smoke_rolling_connection
煙巻き上がり	Smoke
風インパクト	Wind_impact
収束＿メイン5	Convergence_Main_5
収束＿メイン7	Convergence_Main_7
収束＿メイン9	Convergence_Main_9
収束＿メイン6	Convergence_Main_6
追加葉っぱ1	Additional_leaves_1
追加	addition
収束＿メイン12	Convergence_Main_12
合格Y軸下げ	Passing_Y_axis_falling
合格Y軸下げ0	Pass_Y_Bearing_0
補強	Reinforcement
補強0	Reinforcement_0
Emitter22_Distortion	EMITTER22_DISTORTION
メイン光	Main_light
ライトイエロー	Light_yellow
ライトイエロー2	Light_Yellow_2
光_チカチカ	Light_chicken
仮スケールのみ立体的控え目	Temporary_Square_only_three-dimensional
仮スケールのみ立体的控え目1	Temporary_Succeed_Succeed_Stereological_Care_1
コアディストーション	Core_distortion
単発水滴	Single_water_droplet
常時水滴	Water_droplets
単発水しぶきサブ	Single_water_splash_sub
単発水しぶきメイン	Single_watershine_main
常時水粒	Constant_water_grain
単発水粒	Single_watertaking
１枚水波	1_sheet_waves
水波ディストーション	Water_wave_distortion
IGNORE	IGNORE
単発水しぶき	Single_water_splash
着地前色変え0	Landing_color_change_0
着地前色変え6	Landland_color_change_6
着地前色変え7	Landland_color_change_7
着地前色変え9	Landpark_color_change_9
着地前色変え15	Landing_color_change_15
着地前色変え14	Landland_color_change_14
着地前色変え16	Landing_color_change_16
着地前色変え17	Landland_color_change_17
着地前色変え18	Landland_color_change_18
着地前色変え19	Landing_color_change_19
着地前色変え20	Landing_color_change_20
Node_花びら0	Node_Petal_0
中央インパクトMP	Central_Impact_MP
手前インパクト	Impact
煙ちぎれ左	Left
煙左右インパクト	Smoke_left_and_right_impact
煙左右急ブレーキ	Smoke_left_and_right_braking
煙ちぎれ右	Route
煙照り返し	Smoke_light
火の粉左	Paste_of_fire
火の粉右	Fire_dust_right
火の粉volume0	Fire_Powder_Volume0
黒煤0	Black_soot_0
火口周り	Around_the_crater
単発火の粉Billboard	Uncurrent_powder_Billboard
単発火の粉Ribbon1	Snail_flour_Ribbon1
常時火の粉	Always_hot_powder
団子湯気	Dumpling
ライトピンク	Light_pink
